nomeMunicipio,dataCaso,confirmadosCaso,recuperadosCaso,obitosCaso,suspeitosCaso,descartadosCaso
Pequeri,2020-11-04,31,26,0,7,247
Pequeri,2020-11-05,34,28,1,10,247
Pequeri,2020-11-06,34,28,1,6,252
Pequeri,2020-11-07,34,28,1,5,253
Pequeri,2020-11-09,34,28,1,3,255
Pequeri,2020-11-10,34,28,1,3,255
Pequeri,2020-11-13,34,30,1,5,255
Pequeri,2020-11-16,35,31,1,11,259
Pequeri,2020-11-17,35,31,1,16,268
Pequeri,2020-11-18,37,31,2,42,268
Pequeri,2020-11-19,39,31,2,52,269
Pequeri,2020-11-20,43,31,2,64,272
Pequeri,2020-11-21,45,32,2,80,280
Pequeri,2020-11-23,46,33,2,71,294
Pequeri,2020-11-24,47,33,2,79,299
Pequeri,2020-11-25,47,33,2,67,311
Pequeri,2020-11-26,49,33,2,63,322
Pequeri,2020-11-27,49,36,2,56,322
Pequeri,2020-11-30,51,37,2,35,356
Pequeri,2020-12-02,52,41,2,29,364
Pequeri,2020-12-01,51,41,2,33,358
Pequeri,2020-12-03,53,43,2,28,364
Pequeri,2020-12-04,54,46,2,23,369
Pequeri,2020-12-07,57,46,2,38,375
Pequeri,2020-12-08,57,46,2,41,375
Pequeri,2020-12-09,57,47,2,28,391
Pequeri,2020-12-10,57,47,2,24,395
Pequeri,2020-12-11,57,47,2,23,396
Pequeri,2020-12-14,58,48,2,30,400
Pequeri,2020-12-15,58,48,2,29,404
Pequeri,2020-12-16,61,52,2,30,406
Pequeri,2020-12-17,63,52,2,27,407
Pequeri,2020-12-18,63,53,2,39,407
Pequeri,2020-12-21,66,55,2,42,411
Pequeri,2020-12-22,71,57,2,31,418
Pequeri,2020-12-23,73,57,2,28,422
Pequeri,2020-12-28,76,62,2,35,424
Pequeri,2020-12-29,79,66,2,17,445
Pequeri,2020-12-30,79,67,2,19,445
Rio Novo,2020-05-31,4,,0,21,23
Rio Novo,2020-05-29,4,,0,21,21
Rio Novo,2020-05-25,2,,0,15,23
Rio Novo,2020-05-24,2,,0,12,23
Rio Novo,2020-05-22,2,,0,12,23
Rio Novo,2020-05-20,2,,0,11,23
Rio Novo,2020-05-19,2,,0,10,23
Rio Novo,2020-05-18,2,,0,6,23
Rio Novo,2020-05-15,2,,0,8,21
Rio Novo,2020-05-14,2,,0,7,12
Rio Novo,2020-05-13,2,,0,3,12
Rio Novo,2020-05-12,2,,0,3,12
Rio Novo,2020-05-11,1,,0,6,9
Rio Novo,2020-05-09,1,,0,5,9
Rio Novo,2020-05-07,1,,0,6,8
Rio Novo,2020-05-06,1,,0,7,8
Rio Novo,2020-05-05,1,,0,6,8
Rio Novo,2020-05-02,1,,0,5,8
Rio Novo,2020-04-30,1,,0,5,8
Rio Novo,2020-04-29,1,,0,5,8
Rio Novo,2020-04-27,1,,0,6,7
Rio Novo,2020-04-26,1,,0,6,7
Rio Novo,2020-04-25,0,,0,5,7
Rio Novo,2020-04-24,0,,0,0,7
Rio Novo,2020-04-23,0,,0,0,7
Rio Novo,2020-04-22,0,,0,6,1
Rio Novo,2020-04-21,0,,0,6,1
Rio Novo,2020-04-18,0,,0,6,1
Rio Novo,2020-04-17,0,,0,6,1
Rio Novo,2020-04-16,0,,0,6,1
Rio Novo,2020-04-15,0,,0,6,1
Rio Novo,2020-04-14,0,,0,6,1
Rio Novo,2020-04-13,0,,0,6,1
Rio Novo,2020-04-11,0,,0,7,0
Rio Novo,2020-04-10,0,,0,6,0
Rio Novo,2020-04-08,0,,0,5,1
Rio Novo,2020-04-07,0,,0,5,1
Rio Novo,2020-04-06,0,,0,5,1
Rio Novo,2020-04-05,0,,0,5,1
Rio Novo,2020-04-04,0,,0,5,1
Rio Novo,2020-04-03,0,,0,5,1
Rio Novo,2020-04-02,0,,0,5,1
Rio Novo,2020-04-01,0,,0,5,1
Rio Novo,2020-03-31,0,,0,4,1
Rio Novo,2020-03-30,0,,0,4,1
Rio Novo,2020-03-29,0,,0,4,1
Rio Novo,2020-03-28,0,,0,4,1
Rio Novo,2020-03-27,0,,0,4,1
Rio Novo,2020-03-26,0,,0,4,1
Rio Novo,2020-03-25,0,,0,3,1
Rio Novo,2020-03-24,0,,0,3,1
Rio Novo,2020-03-23,0,,0,2,1
Rio Novo,2020-03-22,0,,0,1,1
Rio Novo,2020-03-21,0,,0,1,1
Rio Novo,2020-06-03,4,,0,61,33
Rio Novo,2020-06-05,5,,1,64,33
Rio Novo,2020-06-08,5,,1,60,38
Rio Novo,2020-06-09,7,,1,27,78
Rio Novo,2020-06-10,7,,1,38,80
Rio Novo,2020-06-11,7,,1,28,80
Rio Novo,2020-06-15,7,,1,29,80
Rio Novo,2020-06-16,7,,1,12,97
Rio Novo,2020-06-19,7,,1,13,97
Rio Novo,2020-06-22,7,4,1,13,97
Rio Novo,2020-06-23,8,6,1,13,97
Rio Novo,2020-06-24,8,6,1,13,97
Rio Novo,2020-06-25,8,6,1,13,97
Rio Novo,2020-06-29,8,6,1,13,97
Rio Novo,2020-07-01,8,7,1,13,97
Rio Novo,2020-07-02,10,7,1,20,97
Rio Novo,2020-07-03,10,7,1,20,97
Rio Novo,2020-07-06,10,7,1,20,97
Rio Novo,2020-07-07,11,7,2,15,104
Rio Novo,2020-07-09,11,7,2,24,104
Rio Novo,2020-07-10,11,7,2,25,104
Rio Novo,2020-07-13,12,10,2,15,115
Rio Novo,2020-07-15,12,10,2,7,115
Rio Novo,2020-07-16,12,10,2,4,126
Rio Novo,2020-07-17,14,10,2,11,126
Rio Novo,2020-07-20,15,10,3,42,132
Rio Novo,2020-07-22,16,10,3,51,132
Rio Novo,2020-07-23,16,10,3,60,132
Rio Novo,2020-07-27,16,10,3,59,133
Rio Novo,2020-07-28,16,10,3,28,168
Rio Novo,2020-07-29,16,10,3,36,168
Rio Novo,2020-07-30,16,10,3,33,171
Rio Novo,2020-08-03,16,10,3,30,191
Rio Novo,2020-08-04,16,11,3,33,191
Rio Novo,2020-08-05,17,11,3,24,200
Rio Novo,2020-08-06,17,11,3,21,203
Rio Novo,2020-08-07,17,11,3,26,203
Rio Novo,2020-08-10,17,11,3,30,207
Rio Novo,2020-08-11,17,11,3,34,207
Rio Novo,2020-08-12,17,11,3,33,210
Rio Novo,2020-08-15,17,11,3,24,227
Rio Novo,2020-08-18,17,12,3,24,233
Rio Novo,2020-08-19,17,12,3,22,235
Rio Novo,2020-08-20,17,12,3,24,235
Rio Novo,2020-08-25,17,12,3,13,280
Rio Novo,2020-08-31,17,12,3,12,253
Rio Novo,2020-09-02,17,12,3,14,259
Rio Novo,2020-09-09,18,12,3,21,263
Rio Novo,2020-09-12,23,12,3,52,264
Rio Novo,2020-09-25,33,23,3,34,322
Rio Novo,2020-09-29,33,25,5,32,326
Rio Novo,2020-09-30,33,25,5,22,337
Rio Novo,2020-10-02,33,25,5,22,337
Rio Novo,2020-10-05,33,25,5,23,338
Rio Novo,2020-10-06,33,25,5,25,338
Rio Novo,2020-10-08,33,25,5,25,340
Rio Novo,2020-10-14,33,25,5,23,340
Rio Novo,2020-11-23,61,43,5,29,420
Rio Novo,2020-11-24,70,46,5,36,420
Rio Novo,2020-11-25,72,49,5,42,420
Rio Novo,2020-11-26,73,49,5,37,425
Rio Novo,2020-12-02,79,57,5,28,457
Rio Novo,2020-12-03,84,57,5,30,459
Rio Novo,2020-12-04,86,60,5,31,459
Rio Novo,2020-12-07,92,61,5,31,459
Rio Novo,2020-12-08,96,61,5,31,459
Rio Novo,2020-12-09,99,64,5,40,467
Rio Novo,2020-12-14,104,67,6,40,467
Rio Novo,2020-12-18,119,90,6,46,491
Rio Novo,2020-12-22,128,106,6,66,502
Rio Novo,2020-12-23,130,109,6,68,502
Rio Novo,2020-12-28,141,120,6,47,538
Rio Novo,2020-12-29,141,125,6,27,558
Rio Novo,2021-01-04,142,131,6,29,561
Rio Novo,2021-01-05,145,133,6,20,584
Rio Novo,2021-01-06,147,134,6,27,586
Rio Novo,2021-01-08,148,134,6,28,588
Rio Novo,2021-01-12,159,137,6,33,594
Rio Novo,2021-01-13,165,140,6,25,605
Rio Novo,2021-01-14,167,141,6,26,607
Rio Novo,2021-01-15,169,145,6,31,611
Rio Novo,2021-01-18,172,153,6,35,618
Rio Novo,2021-01-20,175,158,6,29,631
Rio Preto,2020-05-05,0,0,0,0,3
Rio Preto,2020-06-26,1,0,0,8,68
Rio Preto,2020-07-10,2,1,0,3,81
Rio Preto,2020-07-17,0,2,0,2,86
Rio Preto,2020-07-24,1,2,0,2,91
Rio Preto,2020-08-03,1,3,0,2,96
Rio Preto,2020-08-14,0,3,0,0,182
Piau,2020-05-22,0,,0,5,13
Piau,2020-05-21,0,,0,17,13
Piau,2020-05-14,0,,0,13,12
Piau,2020-05-12,0,,0,12,12
Piau,2020-06-10,0,,0,0,19
Piau,2020-07-01,0,,0,0,20
Piau,2020-07-10,0,,0,0,20
Piau,2020-07-16,0,,0,0,22
Piau,2020-07-24,0,,0,0,26
Piau,2020-07-29,0,,0,0,39
Piau,2020-08-07,1,,0,1,39
Piau,2020-08-11,2,,0,2,39
Piau,2020-08-14,3,,0,3,43
Piau,2020-08-20,4,,0,5,48
Piau,2020-08-28,4,,0,4,54
Piau,2020-08-31,5,,0,3,54
Piau,2020-09-04,6,,0,6,59
Piau,2020-09-10,6,,0,8,63
Piau,2020-09-17,8,,0,6,67
Piau,2020-09-23,9,,0,0,72
Piau,2020-10-07,11,,0,0,78
Piau,2020-11-18,14,,0,6,92
Piau,2020-11-25,20,,0,7,99
Piau,2020-12-02,24,,0,13,107
Piau,2020-12-07,28,,0,10,115
Piau,2020-12-09,30,,0,9,115
Piau,2020-12-22,42,,0,4,122
Piau,2021-01-04,50,,0,2,124
Piau,2021-01-15,53,,0,1,129
Olaria,2020-05-27,2,0,0,2,1
Olaria,2020-06-01,4,0,0,3,1
Olaria,2020-05-25,0,0,0,1,1
Olaria,2020-05-22,0,0,0,2,0
Olaria,2020-06-08,4,2,0,2,2
Olaria,2020-06-10,4,4,0,0,4
Olaria,2020-06-26,4,4,0,2,4
Olaria,2020-07-02,4,4,0,0,6
Olaria,2020-08-06,4,4,0,4,6
Olaria,2020-08-17,4,4,0,0,10
Olaria,2020-10-13,4,4,0,1,10
Olaria,2020-10-23,5,4,0,1,11
Pedro Teixeira,2020-05-13,0,0,0,1,0
Pedro Teixeira,2020-05-17,0,0,0,0,1
Pedro Teixeira,2020-06-26,0,0,0,0,0
Pedro Teixeira,2020-06-27,0,0,0,0,0
Pedro Teixeira,2020-07-01,0,0,0,1,0
Pedro Teixeira,2020-07-08,0,0,0,0,0
Pedro Teixeira,2020-07-10,0,0,0,1,0
Pedro Teixeira,2020-08-12,0,0,0,0,0
Simão Pereira,2020-05-20,1,0,0,2,3
Simão Pereira,2020-05-19,1,0,0,5,2
Simão Pereira,2020-05-14,1,0,0,0,0
Simão Pereira,2020-05-25,1,1,0,1,4
Simão Pereira,2020-05-28,1,1,0,0,5
Simão Pereira,2020-06-02,2,1,0,0,5
Simão Pereira,2020-06-19,3,2,0,0,5
Simão Pereira,2020-06-23,3,2,0,1,5
Simão Pereira,2020-07-01,3,2,0,2,6
Simão Pereira,2020-07-02,4,2,0,1,6
Simão Pereira,2020-07-05,4,3,0,1,6
Simão Pereira,2020-07-16,7,4,0,6,10
Simão Pereira,2020-07-20,7,4,0,1,16
Simão Pereira,2020-07-21,7,5,0,1,16
Simão Pereira,2020-07-25,7,5,0,2,16
Simão Pereira,2020-07-29,7,7,0,1,17
Simão Pereira,2020-07-31,7,7,0,0,18
Simão Pereira,2020-08-19,7,7,0,1,18
Simão Pereira,2020-08-27,8,7,0,2,18
Simão Pereira,2020-09-16,8,8,0,0,20
Simão Pereira,2020-10-21,9,8,0,2,20
Simão Pereira,2020-10-22,11,8,0,12,20
Simão Pereira,2020-11-16,12,11,0,35,32
Simão Pereira,2020-11-20,16,11,0,13,35
Simão Pereira,2020-11-23,18,11,0,25,35
Simão Pereira,2020-11-25,21,11,0,28,35
Simão Pereira,2020-11-27,24,11,0,31,35
Simão Pereira,2020-11-28,25,11,0,41,35
Simão Pereira,2020-11-30,27,11,0,18,58
Simão Pereira,2020-12-02,41,13,1,18,58
Simão Pereira,2020-12-03,41,24,1,19,58
Simão Pereira,2020-12-05,41,24,1,30,58
Simão Pereira,2020-12-06,45,24,1,30,58
Simão Pereira,2020-12-10,45,30,1,20,68
Simão Pereira,2020-12-11,45,37,1,9,79
Simão Pereira,2020-12-14,45,45,1,2,88
Simão Pereira,2020-12-15,46,45,1,5,88
Simão Pereira,2020-12-16,47,45,1,5,88
Simão Pereira,2020-12-22,49,45,1,11,93
Simão Pereira,2020-12-31,51,47,1,8,96
Senador Cortes,2020-05-28,4,0,0,4,20
Senador Cortes,2020-05-22,0,0,0,5,16
Senador Cortes,2020-06-05,4,4,0,4,20
Senador Cortes,2020-06-11,4,4,0,4,31
Senador Cortes,2020-06-23,4,4,0,4,40
Senador Cortes,2020-07-01,9,4,0,4,48
Senador Cortes,2020-07-20,12,9,0,1,69
Senador Cortes,2020-07-27,12,10,0,1,70
Senador Cortes,2020-08-10,12,12,0,1,84
Senador Cortes,2020-08-12,13,12,0,1,84
Senador Cortes,2020-08-25,14,13,0,1,85
Senador Cortes,2020-09-08,14,13,0,1,85
Senador Cortes,2020-09-11,14,14,0,2,98
Senador Cortes,2020-09-18,14,14,0,0,100
Senador Cortes,2020-09-21,14,14,0,0,100
Senador Cortes,2020-11-13,16,14,0,0,101
Senador Cortes,2020-12-02,20,17,0,0,128
São João Nepomuceno,2020-05-29,8,2,1,1,88
São João Nepomuceno,2020-06-01,10,2,1,2,89
São João Nepomuceno,2020-06-04,13,2,1,2,95
São João Nepomuceno,2020-06-07,13,2,1,1,98
São João Nepomuceno,2020-06-10,13,2,1,0,105
São João Nepomuceno,2020-06-12,13,6,1,0,105
São João Nepomuceno,0000-00-00,,,,,
São João Nepomuceno,2020-06-15,13,8,1,0,106
São João Nepomuceno,2020-06-19,15,10,1,0,107
São João Nepomuceno,2020-06-22,15,10,1,1,107
São João Nepomuceno,2020-06-24,19,12,1,2,117
São João Nepomuceno,2020-06-26,19,13,1,1,119
São João Nepomuceno,2020-06-29,21,14,1,1,123
São João Nepomuceno,2020-06-30,21,14,1,0,126
São João Nepomuceno,2020-07-03,22,16,1,1,136
São João Nepomuceno,2020-07-07,24,16,1,2,157
São João Nepomuceno,2020-07-09,25,17,1,1,158
São João Nepomuceno,2020-07-10,25,17,1,0,163
São João Nepomuceno,2020-07-14,25,19,1,1,165
São João Nepomuceno,2020-07-16,25,19,1,1,166
São João Nepomuceno,2020-07-21,29,23,1,3,182
São João Nepomuceno,2020-07-27,37,24,1,3,230
São João Nepomuceno,2020-08-05,42,29,1,0,256
São João Nepomuceno,2020-08-14,43,41,1,2,286
Santos Dumont,2020-05-29,34,16,1,35,114
Santos Dumont,2020-06-04,41,20,1,38,137
Santos Dumont,2020-06-03,40,20,1,38,127
Santos Dumont,2020-06-02,38,20,1,31,124
Santos Dumont,2020-06-01,37,17,1,30,121
Santos Dumont,2020-05-31,36,16,1,33,117
Santos Dumont,2020-05-30,35,16,1,33,117
Santos Dumont,2020-05-28,33,16,1,32,114
Santos Dumont,2020-05-27,33,15,1,30,109
Santos Dumont,2020-05-26,32,12,1,33,106
Santos Dumont,2020-05-25,30,12,1,38,102
Santos Dumont,2020-05-24,29,12,1,41,99
Santos Dumont,2020-05-23,29,11,1,40,99
Santos Dumont,2020-05-22,29,11,1,40,93
Santos Dumont,2020-05-21,29,10,1,42,89
Santos Dumont,2020-05-20,27,10,1,41,87
Santos Dumont,2020-05-19,27,10,1,36,87
Santos Dumont,2020-05-18,24,10,1,42,81
Santos Dumont,2020-05-17,24,9,1,36,81
Santos Dumont,2020-05-16,24,9,1,36,81
Santos Dumont,2020-05-15,24,9,1,33,81
Santos Dumont,2020-05-14,23,9,1,33,78
Santos Dumont,2020-05-13,23,9,1,31,76
Santos Dumont,2020-05-12,23,9,1,28,76
Santos Dumont,2020-05-11,21,7,1,31,72
Santos Dumont,2020-05-10,20,7,1,31,68
Santos Dumont,2020-05-09,20,7,1,31,68
Santos Dumont,2020-05-08,20,7,1,22,67
Santos Dumont,2020-05-07,19,4,1,21,64
Santos Dumont,2020-05-06,18,4,1,24,61
Santos Dumont,2020-05-05,17,4,1,29,54
Santos Dumont,2020-05-03,17,3,1,29,51
Santos Dumont,2020-05-02,17,3,1,29,51
Santos Dumont,2020-05-01,17,3,1,28,51
Santos Dumont,2020-04-30,17,3,1,29,50
Santos Dumont,2020-04-29,15,2,1,29,48
Santos Dumont,2020-04-28,15,2,1,29,48
Santos Dumont,2020-04-27,12,2,1,29,48
Santos Dumont,2020-04-26,12,2,1,28,45
Santos Dumont,2020-04-25,14,0,1,28,43
Santos Dumont,2020-04-22,12,0,1,23,34
Santos Dumont,2020-06-05,43,20,1,34,152
Santos Dumont,2020-06-06,43,20,1,35,162
Santos Dumont,2020-06-07,43,20,1,36,162
Santos Dumont,2020-06-08,45,20,1,36,172
Santos Dumont,2020-06-09,45,20,1,38,182
Santos Dumont,2020-06-10,49,25,1,32,192
Santos Dumont,2020-06-11,49,25,1,34,192
Santos Dumont,2020-06-12,49,25,1,20,207
Santos Dumont,2020-06-13,49,25,1,22,207
Santos Dumont,2020-06-14,49,25,1,23,207
Santos Dumont,2020-06-15,49,26,1,29,215
Santos Dumont,2020-06-16,49,26,1,30,221
Santos Dumont,2020-06-17,51,29,1,31,223
Santos Dumont,2020-06-18,55,29,1,30,226
Santos Dumont,2020-06-19,59,29,2,36,230
Santos Dumont,2020-06-20,59,29,2,38,230
Santos Dumont,2020-06-21,59,31,2,40,231
Santos Dumont,2020-06-22,68,31,2,43,231
Santos Dumont,2020-06-23,68,31,2,52,237
Santos Dumont,2020-06-24,70,31,2,82,252
Santos Dumont,2020-06-25,74,31,2,83,274
Santos Dumont,2020-06-26,76,31,1,101,280
Santos Dumont,2020-06-27,77,31,1,100,286
Santos Dumont,2020-06-28,77,31,1,104,286
Santos Dumont,2020-06-29,79,31,1,131,318
Santos Dumont,2020-06-30,79,32,1,131,330
Santos Dumont,2020-07-01,79,32,1,164,344
Santos Dumont,2020-07-02,80,37,1,180,354
Santos Dumont,2020-07-03,85,37,1,181,358
Santos Dumont,2020-07-04,85,37,1,177,364
Santos Dumont,2020-07-05,85,37,1,182,364
Santos Dumont,2020-07-06,86,37,1,190,368
Santos Dumont,2020-07-07,88,37,1,194,374
Santos Dumont,2020-07-08,88,44,1,216,375
Santos Dumont,2020-07-09,88,44,1,221,390
Santos Dumont,2020-07-10,88,44,1,224,390
Santos Dumont,2020-07-11,88,47,1,224,398
Santos Dumont,2020-07-11,88,47,1,224,398
Santos Dumont,2020-07-12,88,47,1,226,398
Santos Dumont,2020-07-13,90,47,1,234,410
Santos Dumont,2020-07-14,93,47,1,238,422
Santos Dumont,2020-07-15,94,47,1,256,429
Santos Dumont,2020-07-16,96,47,1,268,441
Santos Dumont,2020-07-17,98,47,2,268,491
Santos Dumont,2020-07-18,98,47,2,272,491
Santos Dumont,2020-07-19,98,47,2,281,491
Santos Dumont,2020-07-20,101,47,3,310,499
Santos Dumont,2020-07-21,108,47,3,326,519
Santos Dumont,2020-07-22,108,47,3,344,547
Santos Dumont,2020-07-23,118,56,3,347,587
Santos Dumont,2020-07-24,120,56,3,347,637
Santos Dumont,2020-07-25,120,59,3,347,642
Santos Dumont,2020-07-26,120,59,3,348,642
Santos Dumont,2020-07-27,120,59,3,350,642
Santos Dumont,2020-07-28,122,59,3,356,647
Santos Dumont,2020-07-29,126,59,3,369,674
Santos Dumont,2020-07-30,128,59,3,386,694
Santos Dumont,2020-07-31,129,59,3,394,734
Santos Dumont,2020-08-01,130,60,3,388,741
Santos Dumont,2020-08-02,130,60,3,397,741
Santos Dumont,2020-08-04,131,66,3,412,770
Santos Dumont,2020-08-05,133,69,3,422,784
Santos Dumont,2020-08-06,133,69,3,425,790
Santos Dumont,2020-08-07,136,69,3,439,796
Santos Dumont,2020-08-08,137,69,3,431,805
Santos Dumont,2020-08-09,137,69,3,435,805
Santos Dumont,2020-08-10,139,69,3,438,811
Santos Dumont,2020-08-11,143,75,3,459,829
Santos Dumont,2020-08-12,144,75,3,464,839
Santos Dumont,2020-08-13,145,75,3,476,862
Santos Dumont,2020-08-14,147,75,3,479,891
Santos Dumont,2020-08-15,148,80,3,471,900
Santos Dumont,2020-08-16,148,80,3,473,900
Santos Dumont,2020-08-17,153,87,3,479,913
Santos Dumont,2020-08-18,157,87,3,491,931
Santos Dumont,2020-08-19,159,87,3,500,938
Santos Dumont,2020-08-20,163,87,4,504,957
Santos Dumont,2020-08-21,165,91,4,508,965
Santos Dumont,2020-08-22,166,92,4,494,983
Santos Dumont,2020-08-23,166,92,4,494,984
Santos Dumont,2020-08-24,170,92,4,499,997
Santos Dumont,2020-08-25,172,93,5,499,1002
Santos Dumont,2020-08-26,173,96,5,491,1023
Santos Dumont,2020-08-27,175,98,5,494,1037
Santos Dumont,2020-08-28,179,98,5,499,1059
Santos Dumont,2020-08-29,179,98,5,498,1065
Santos Dumont,2020-08-30,180,101,5,494,1071
Santos Dumont,2020-08-31,184,103,5,506,1083
Santos Dumont,2020-09-01,191,108,5,492,1100
Santos Dumont,2020-09-02,193,110,5,499,1121
Santos Dumont,2020-09-03,194,113,5,504,1130
Santos Dumont,2020-09-04,197,115,5,508,1165
Santos Dumont,2020-09-05,198,116,5,500,1177
Santos Dumont,2020-09-06,200,117,5,493,1183
Santos Dumont,2020-09-07,200,117,5,495,1183
Santos Dumont,2020-09-08,200,117,6,504,1213
Santos Dumont,2020-09-09,201,117,6,512,1233
Santos Dumont,2020-09-10,204,117,6,515,1252
Santos Dumont,2020-09-11,206,117,6,509,1269
Santos Dumont,2020-09-12,206,117,6,512,1274
Santos Dumont,2020-09-13,206,117,6,513,1276
Santos Dumont,2020-09-14,208,120,6,520,1284
Santos Dumont,2020-09-15,211,124,6,518,1296
Santos Dumont,2020-09-16,212,129,6,515,1315
Santos Dumont,2020-09-17,216,132,6,518,1327
Santos Dumont,2020-09-18,219,135,6,521,1338
Santos Dumont,2020-09-19,220,135,6,527,1341
Santos Dumont,2020-09-20,223,138,6,519,1350
Santos Dumont,2020-09-21,226,142,6,520,1355
Santos Dumont,2020-09-22,228,142,6,530,1359
Santos Dumont,2020-09-23,229,146,6,527,1365
Santana do Deserto,2020-06-02,5,0,0,3,5
Santana do Deserto,2020-06-08,9,5,0,8,7
Santana do Deserto,2020-06-07,9,4,0,5,7
Santana do Deserto,2020-06-06,9,4,0,5,7
Santana do Deserto,2020-06-05,9,3,0,5,7
Santana do Deserto,2020-06-04,7,2,0,5,7
Santana do Deserto,2020-06-03,5,2,0,5,6
Santana do Deserto,2020-06-02,5,0,0,3,5
Santana do Deserto,2020-06-01,5,0,0,3,5
Santana do Deserto,2020-05-31,5,0,0,3,5
Santana do Deserto,2020-05-30,5,0,0,3,5
Santana do Deserto,2020-05-29,5,0,0,3,5
Santana do Deserto,2020-05-28,4,0,0,4,5
Santana do Deserto,2020-05-27,3,0,0,3,5
Santana do Deserto,2020-05-26,2,0,0,3,4
Santana do Deserto,2020-05-25,2,0,0,1,4
Santana do Deserto,2020-05-24,2,0,0,1,4
Santana do Deserto,2020-05-23,2,0,0,1,4
Santana do Deserto,2020-05-22,2,0,0,1,4
Santana do Deserto,2020-05-21,2,0,0,1,3
Santana do Deserto,2020-05-20,0,0,0,1,3
Santana do Deserto,2020-05-19,0,0,0,1,3
Santana do Deserto,2020-05-18,0,0,0,2,2
Santana do Deserto,2020-05-17,0,0,0,1,2
Santana do Deserto,2020-05-16,0,0,0,1,2
Santana do Deserto,2020-05-15,0,0,0,1,2
Santana do Deserto,2020-05-14,0,0,0,1,2
Santana do Deserto,2020-06-09,12,7,0,15,7
Santana do Deserto,2020-06-10,12,7,0,16,7
Santana do Deserto,2020-06-11,12,7,0,16,7
Santana do Deserto,2020-06-12,14,7,0,17,7
Santana do Deserto,2020-06-13,14,7,0,17,7
Santana do Deserto,2020-06-14,14,7,0,17,7
Santana do Deserto,2020-06-15,17,9,0,13,11
Santana do Deserto,2020-06-16,17,9,0,13,11
Santana do Deserto,2020-06-17,18,9,1,14,13
Santana do Deserto,2020-06-18,18,9,1,13,14
Santana do Deserto,2020-06-19,18,11,1,15,16
Santana do Deserto,2020-06-20,18,11,1,15,16
Santana do Deserto,2020-06-21,18,11,1,15,16
Santana do Deserto,2020-06-22,20,11,1,13,16
Santana do Deserto,2020-06-23,20,15,1,12,18
Santana do Deserto,2020-06-24,21,15,1,11,18
Santana do Deserto,2020-06-25,22,19,1,11,19
Santana do Deserto,2020-05-26,25,19,1,9,20
Santana do Deserto,2020-06-26,25,19,1,9,20
Santana do Deserto,2020-06-27,25,19,1,9,20
Santana do Deserto,2020-06-28,25,19,1,9,20
Santana do Deserto,2020-06-29,25,19,1,9,20
Santana do Deserto,2020-06-30,25,23,1,11,20
Santana do Deserto,2020-07-01,25,23,1,11,20
Santana do Deserto,2020-07-02,25,23,1,8,23
Santana do Deserto,2020-07-03,27,23,1,9,23
Santana do Deserto,2020-07-04,38,23,1,9,23
Santana do Deserto,2020-07-05,38,23,1,9,23
Santana do Deserto,2020-07-06,38,23,1,11,23
Santana do Deserto,2020-07-09,42,23,1,11,27
Santana do Deserto,2020-07-08,42,23,1,14,24
Santana do Deserto,2020-07-07,41,23,1,10,24
Santana do Deserto,2020-07-10,42,34,1,10,29
Santana do Deserto,2020-07-11,42,34,1,10,29
Santana do Deserto,2020-07-12,42,34,1,10,29
Santana do Deserto,2020-07-13,42,36,1,11,31
Santana do Deserto,2020-07-14,42,36,1,12,31
Santana do Deserto,2020-07-15,42,36,1,12,31
Santana do Deserto,2020-07-16,43,38,1,11,32
Santana do Deserto,2020-07-17,44,38,1,11,32
Santana do Deserto,2020-07-18,44,38,1,11,32
Santana do Deserto,2020-07-19,44,38,1,11,32
Santana do Deserto,2020-07-20,45,40,1,9,33
Santana do Deserto,2020-07-21,45,40,1,13,33
Santana do Deserto,2020-07-22,45,40,1,13,33
Santana do Deserto,2020-07-23,45,40,1,13,33
Santana do Deserto,2020-07-24,45,40,1,7,41
Santana do Deserto,2020-07-25,45,40,1,7,41
Santana do Deserto,2020-07-26,45,40,1,7,41
Santana do Deserto,2020-07-27,45,41,1,5,44
Santana do Deserto,2020-07-28,45,42,1,5,44
Santana do Deserto,2020-07-29,46,42,1,6,44
Santana do Deserto,2020-07-30,46,44,1,7,44
Santana do Deserto,2020-07-31,49,48,1,2,46
Santana do Deserto,2020-08-01,49,48,1,2,46
Santana do Deserto,2020-08-02,49,48,1,2,46
Santana do Deserto,2020-08-03,49,48,1,2,46
Santana do Deserto,2020-08-04,49,48,1,2,46
Santana do Deserto,2020-08-05,49,48,1,3,46
Santana do Deserto,2020-08-06,49,48,1,3,47
Santana do Deserto,2020-08-07,49,48,1,4,47
Santana do Deserto,2020-08-08,49,48,1,4,47
Santana do Deserto,2020-08-09,49,48,1,4,47
Santana do Deserto,2020-08-10,49,48,1,3,49
Santana do Deserto,2020-08-11,49,48,1,3,49
Santana do Deserto,2020-08-12,49,48,1,2,50
Santana do Deserto,2020-08-13,49,48,1,3,50
Santana do Deserto,2020-08-14,49,48,1,5,50
Santana do Deserto,2020-08-15,49,48,1,5,50
Santana do Deserto,2020-08-16,49,48,1,5,50
Santana do Deserto,2020-08-17,49,48,1,6,52
Santana do Deserto,2020-08-18,49,48,1,6,52
Santana do Deserto,2020-08-19,50,48,1,10,52
Santana do Deserto,2020-08-20,50,48,1,12,52
Santana do Deserto,2020-08-21,50,48,1,13,52
Santana do Deserto,2020-08-22,50,48,1,13,52
